State Pcode,State Name,LGA Pcode,LGA Name,Ward Name,School Name,School Level,School Type,School Status
NG002,Adamawa,NG002010,Madagali,Hyembula ,"Government Junior Secondary School, Bitiku",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,"Government Junior Secondary School, Gadadamai Kuda",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Junior Secondary School, Gulak",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Junior Secondary School, Hyambula",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Bakin Kasuwa Ward ,"Government Junior Secondary School, Kirchinga",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Kirchinga ,"Government Junior Secondary School, Kopa",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,"Government Junior Secondary School, Madagali",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Junior Secondary School, Madagali Central",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu/ Maiwandu ,"Government Junior Secondary School, Mayowandu",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Sukur Shalmi Vapura ,"Government Junior Secondary School, Mildu",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu Maiwandu ,"Government Junior Secondary School, Shuwa",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Junior Secondary School, Wagga",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Junior Secondary School, Kojiti",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Junior Secondary School, Kwambulai",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Bebel ,"Government Junior Secondary School, Sukur Settlement",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Christian Junior Seconday School, Shuwa",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Day Junior Secondary School, Gulak",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,"Government Junior Secondary School, Gubla",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,"Government Junior Sec.School, Gulak",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Palam Kojiti ,"Government Junior Secondary School, Pallam",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu/Shuwa/Mayo ,"Government Secondary School, Shuwa",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Secondary School, Gulak",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Sukur Shalmi Vapura ,"Governmen Day Junior School, Rugudum",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Bebel Ward ,"Governement Junior Secondary School, Mede Vemgo",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Bebel ,"Governement Girls Junior Secondary School, Bebel",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu Mai Wadu ,"Governmen Junior Secondary School, Duhu Dirankore Nomadic.",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu Yelwa Mayowadu ,"Government Junior Secondary School, Duhu",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu Yelwa Mayo Wandu ,"Government Junior Secondary School, Duhu",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Sukur Shalmi Vapura ,"Governmen Junior School, Mafer",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Hyambula ,"Governmen Day Junior Secondary School, Hyambula",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,"Governmen Day Junior Secondary School, Tur",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wula ,"Government Junior Secondary School, Wulamango",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Christian Senior Secondary School, Shuwa",Senior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Day Senior Secondary School, Gulak",Senior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Kirchinga ,"Government Day Senior Secondary School, Kirchinga",Senior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Daysenior Secondary School, Hyambula",Senior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Day Senior Secondary School, Mildu",Senior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Senior Secondary School, Madagali",Senior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Secondary School, Shuwa",Senior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,"Goverrnment Day Senior Secondary School, Tur",Senior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,Goverrnment Day Senior Secondary Wagga,Senior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,"International Private School, Gulak",Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu Mayowandu ,"International Private School, Shuwa",Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,Nurul Islam Islamic Integrated School,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002010,Madagali,,"Our Lady Of Mount Camel Primary School, Shuwa",Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Professor Abba Hassan Academy,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Tabiyatul Islam Academy, Madagali",Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002010,Madagali,Shuwa ,St. Joseph'S Minor Seminary Shuwa,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali Ward ,Prince Frayo Nursery & Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu Maiwandu ,Eyn Tsitsilishuwa Nursery School,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Madarasatul Tartilul,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Saint Denis Nursery & Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,St. Joseph Kaya Nursery & Priamry School,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wula ,St. Dominic Nursery & Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Anfani Memorial Adventist Nursery & Primary,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,St Patrick Nursery & Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002011,Maiha,Tambajam Ward ,Bawohosere Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,"Belel II Primary School, Belel",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,Belel Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,"Bodeje Primary School, Belel",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari Ward ,Bokken Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,Boloko Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,Bungel Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo-Nguli ,Bwade Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Manjekin ,Dafra Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,Dedde Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Diya'Ul Islamiyya Primary School,Pre-Primary & Primary,Islamiyya Integrated,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari ,"Domayo Primary School, Hubbare",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Formne Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka ,Furemane Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Furemu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari ,Fureyimo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Majekin ,Gashiga Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,Hole Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Hudu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Humbutudi Ward ,Humbutudi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha Ward ,Jaba Jaba Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Jalingo Maiha Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,"Jalingo Tara Primary School, Jalingo Tara",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,Jamtari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka ,Jiba Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,"Kanzul Islam Primary School, Wuro Iya",Pre-Primary & Primary,Islamiyya Integrated,Open
NG002,Adamawa,NG002011,Maiha,Humbutudi ,Kapule Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari Ward ,Karewa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,Kasangila Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka ,Kautal Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Humbubutudi ,Kilange Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Saraua ,Kolwa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau B ,Kongoli Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Konkol ,Konkol I Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Konkol I Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Konkol II Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau A ,Kowagol Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka ,Kuna Vinde Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Kwaabo'On Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Kwashari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha ,Lainde Masagala I Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,"Lainde Masagala II Primary School, Sorau District",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,Lainde Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Humbutudi ,Lubum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Lugdira Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Humbutudi ,Lugdira Sagen Girls Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari Ward ,Lugga Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Tambajam Ward ,"Mabengechi Primary School, Maiha",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Madko Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari ,Maiha-Gari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Maija'Us Sunnah Islamiyya Primary School,Pre-Primary & Primary,Islamiyya Integrated,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,Maksha Nursery/Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Nassarawo ,Mandara Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Manjekin ,Manjekin Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Matsimin Nomadic Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau B ,Mayo-Vamnde Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Mazulon Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo-Nguli ,Mazulva Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Humbutudi ,Mbalagi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Murkunchi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka ,Pakka Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Humbutudi ,Parnyel Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Pegin Guldufe Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,Pette Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Saraua ,Sabon Gari Primary School,Pre-Primary & Primary,Nomadic (Migrants),Open
NG002,Adamawa,NG002011,Maiha,,Salma Modibbo Nomadic Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Manjekin ,Salma Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau B ,Sorau Pilot Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Tambajam Ward ,Tambajam Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Tukultare Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka ,Vokuna Pilot Nursery/Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Tambajam ,Wuro Alhaji Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Saraua ,Wuro Boka Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Tambajam Ward ,Wuro Iya Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Manjekin ,Wuro Kawu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,Wuro Kurori Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Soraua ,Wuro Ladde Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Wuro Ladde Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Soraua ,Wuro Mallum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Wuromallum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau 'B' Ward ,"Ombel Primary School, Maiha",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari ,Domayo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,"Government Junior Secondary School, Maksha Maiha",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,"Government Day Secondary School, Manjekin",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,"Government Day Secondary, Bwade",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau B ,"Government Junior Secondary School, Wadi",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Belel ,"Government Junior Secondary School, Belel",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Humbutudi ,"Government Junior Secondary School, Humbutudi",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,"Government Junior Secondary School, Konkol",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari ,"Government Junior Secondary School, Maiha Gari",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Humbutudi ,"'Government Junior Secondary School, Mbalagi",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Tambajam ,"Government Junior Secondary School, Wuro Iya",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka ,"Government Junior Secondary School, Madko",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka Ward ,"Government Junior Secondary School, Maihala",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Government Day Junior Secondary Schiool Bwade Maiha,Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Vakuna Pakka ,"Government Junior Secondary School, Pakka",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau B ,"Government Junior Secondary School, Sorau",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,"Government Day Secondary School, Bawo-Hosere",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau B ,"Government Day Secondary School, Wadi",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau ,"Government Day Secondary School, Wuro Ladde",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,"Government Secondary School, Konkol",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka Ward ,Vokna Government Junior Day Secondary School,Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,"Government Junior Secondary School, Maiha",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari ,"Governmen Junior Secondary School, Lugga Babba",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,"Government Day Junior Secondary School, Jalingo Maiha",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,"Government Junior Secondary School, Jalingo",Junior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,"Government Day Secondary School, Belel",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka ,"Government Day Secondary School, Pakka",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau B ,"Government Day Secondary School, Sorau",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Sorau A ,"Government Day Secondary School, Wuro Ladde",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Mayo Nguli ,"Government Senior Secondary School, Maksha Maiha",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Humbutudi ,"Government Day Secondary School, Humbutudi",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,"Government Day Secondary School, Jalingo",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Tambajam ,"Government Day Secondary School, Wuroiya",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Konkol ,"Government Secondary School, Konkol",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka Ward ,"Government Day Secondary School, Vokuna Maiha Lga.",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,"Government Senior Secondary School, Maiha",Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Tambajam ,GDSS Bawo-Hosere,Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,Pakka ,GDSS (SS) Pakka,Senior Secondary,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Anwarul Islam Pakka,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002011,Maiha,,Hovig Nursery / Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Madrasatul Baitul Mukarram,Private Education,Regular,Open
NG002,Adamawa,NG002011,Maiha,,Maljaus Sunnah Islamiyya Primary School,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002011,Maiha,,Modibbo Dodo Memorial Islamic Education Centre,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002011,Maiha,Maiha Gari ,Mifyahu Saadat Islmaiyya,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002011,Maiha,Maiha ,Hope Lutheran Church Of Christ In Nigeria,Private Education,Regular,Open
NG002,Adamawa,NG002011,Maiha,Tambajam ,"Kanzul Islam Islamiyya School, Wuro Iya",Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002012,Mayo-Belwa,Gorobi ,"Alkali Manga Primary School, Mayo Belwa",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002012,Mayo-Belwa,Bajama ,Badinge Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002012,Mayo-Belwa,Gorobi ,Bafudum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002012,Mayo-Belwa,,Bajama Primary School,Pre-Primary & Primary,Regular,Open
